AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 R	 liquid	 linguapalatal	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 HH	 fricative	 glottal	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 W	 glide	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 W	 glide	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 Z	 fricative	 linguaalveolar	 voiced	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 HH	 fricative	 glottal	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 K	 stop	 linguavelar	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 HH	 fricative	 glottal	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 V	 fricative	 labiodental	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 F	 fricative	 labiodental	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 G	 stop	 linguavelar	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 HH	 fricative	 glottal	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 JH	 affricate	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 SH	 fricative	 linguapalatal	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 K	 stop	 linguavelar	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 R	 liquid	 linguapalatal	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 Z	 fricative	 linguaalveolar	 voiced	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 F	 fricative	 labiodental	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 V	 fricative	 labiodental	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 B	 stop	 bilabial	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 DH	 fricative	 linguadental	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 R	 liquid	 linguapalatal	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 Z	 fricative	 linguaalveolar	 voiced	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 V	 fricative	 labiodental	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 NG	 nasal	 linguavelar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 F	 fricative	 labiodental	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 B	 stop	 bilabial	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 R	 liquid	 linguapalatal	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 B	 stop	 bilabial	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 W	 glide	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 W	 glide	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 DH	 fricative	 linguadental	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 SH	 fricative	 linguapalatal	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 V	 fricative	 labiodental	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 B	 stop	 bilabial	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 R	 liquid	 linguapalatal	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 P	 stop	 bilabial	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 K	 stop	 linguavelar	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 Y	 glide	 linguapalatal	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 S	 fricative	 linguaalveolar	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 R	 liquid	 linguapalatal	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 TH	 fricative	 linguadental	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 NG	 nasal	 linguavelar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 K	 stop	 linguavelar	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 W	 glide	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 HH	 fricative	 glottal	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 Z	 fricative	 linguaalveolar	 voiced	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 S	 fricative	 linguaalveolar	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 B	 stop	 bilabial	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 V	 fricative	 labiodental	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 HH	 fricative	 glottal	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 Z	 fricative	 linguaalveolar	 voiced	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 B	 stop	 bilabial	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 R	 liquid	 linguapalatal	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 R	 liquid	 linguapalatal	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 S	 fricative	 linguaalveolar	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 K	 stop	 linguavelar	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 S	 fricative	 linguaalveolar	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 B	 stop	 bilabial	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 K	 stop	 linguavelar	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 F	 fricative	 labiodental	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 HH	 fricative	 glottal	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 Z	 fricative	 linguaalveolar	 voiced	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 S	 fricative	 linguaalveolar	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 F	 fricative	 labiodental	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 R	 liquid	 linguapalatal	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 B	 stop	 bilabial	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 SH	 fricative	 linguapalatal	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 V	 fricative	 labiodental	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 DH	 fricative	 linguadental	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 S	 fricative	 linguaalveolar	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 P	 stop	 bilabial	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 G	 stop	 linguavelar	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 Z	 fricative	 linguaalveolar	 voiced	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 S	 fricative	 linguaalveolar	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 F	 fricative	 labiodental	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 DH	 fricative	 linguadental	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 HH	 fricative	 glottal	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 DH	 fricative	 linguadental	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 W	 glide	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 B	 stop	 bilabial	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 B	 stop	 bilabial	 voiced	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 DH	 fricative	 linguadental	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 N	 nasal	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 M	 nasal	 bilabial	 voiced	 nonsibilant	 sonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 S	 fricative	 linguaalveolar	 voiceless	 sibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 T	 stop	 linguaalveolar	 voiceless	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 D	 stop	 linguaalveolar	 voiced	 nonsibilant	 nonsonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 F	 fricative	 labiodental	 voiceless	 nonsibilant	 nonsonorant	 noncoronal
AWW	 Helen	 f	 protag	 comedy	 R	 liquid	 linguapalatal	 voiced	 nonsibilant	 sonorant	 coronal
AWW	 Helen	 f	 protag	 comedy	 L	 liquid	 linguaalveolar	 voiced	 nonsibilant	 sonorant	 coronal
